#Borrower_ID,Project_ID,Project_Check_Digit,State_County_FIPS_Code,Project_Name,Main_Address_Line1,Main_Address_Line2,Main_Address_Line3,City,State_Abbreviation,Zip_Code,Household_Count,Over_30_Percent_Income_Count,No_Income_Tenants_Count,Head_of_Household_Female_Count,Elderly_Count,Disabled_COunt,Handicapped_COunt,Ethnicity_Hispanic_Count,Designated_Minors_Count,Race_Code_A_Count,Race_Code_B_Count,Race_Code_I_Count,Race_Code_M_Count,Race_Code_P_Count,Race_Code_W_Count,Race_Code_X_Count,Subsidy_0_Count,Subsidy_1_Count,Subsidy_2_Count,Subsidy_4_Count,Subsidy_5_Count,Subsidy_6_Count,Subsidy_7_Count,Subsidy_8_Count,Annual_Income_Average,Other_Income_Average,Public_Assistant_Income_Average,Social_Security_Income_Average
"665564473","01","5","47005","RED OAK APARTMENTS","100 SCHOOLS DR OFFICE"," "," ","CAMDEN","TN","38320",40,0,0,26,25,11,1,0,1,0,1,1,0,0,38,0,0,40,0,0,0,0,0,0,12917.95,55.14,65.84,12335.95
"102622128","01","2","47047","BLUEGRASS VILLAGE APARTMENTS","430 JERNIGAN DRIVE"," "," ","SOMERVILLE","TN","38068",44,0,0,28,25,15,1,0,2,0,16,0,0,0,30,0,0,44,0,0,0,0,0,0,13036.95,129.23,0.00,12629.03
"692654103","01","1","47053","THE VILLAS","4040 REASONS BLVD"," "," ","MILAN","TN","38358",56,16,0,31,15,12,0,0,10,0,49,0,0,0,6,0,22,18,0,0,0,16,0,0,12302.05,363.50,79.14,8005.57
"112416019","01","8","47071","SOUTHWOOD APTS.","150 AUSTIN ST",,,"SAVANNAH","TN","38372",72,0,0,28,5,16,0,1,26,0,6,0,0,0,69,0,0,72,0,0,0,0,0,0,7758.36,1224.69,61.43,4563.95
"322076663","01","6","47073","SYCAMORE TRACE APTS","126 N SHEPHARD DR","DRIVE",,"BULLS GAP","TN","37711",64,0,0,22,4,10,0,0,25,0,1,0,0,0,67,0,0,64,0,0,0,0,0,0,11041.30,451.70,271.20,5289.70
"363249739","01","4","47161","CAMBRIDGE","118 CAMBRIDGE COURT",,,"DOVER","TN","37058",53,1,0,36,30,23,0,1,1,0,3,1,0,0,53,0,3,50,0,0,0,0,0,0,12782.44,75.00,0.00,11611.92
"104940100","01","7","47173","STONE GATE APARTMENTS","126 PROSPECT ROAD",,,"MAYNARDVILLE","TN","37807",48,0,0,18,6,12,0,10,6,0,0,1,0,2,46,0,0,47,0,0,0,1,0,0,11187.16,573.94,0.00,5703.03
"059459110","01","7","51083","COUNTRY GREEN APTS TM ASSOCIATES MGMT","1000 E BISHOP ST",,,"SOUTH BOSTON","VA","24592",87,7,0,36,16,2,4,0,25,0,92,0,0,0,1,0,13,74,0,0,0,0,0,0,9601.81,1325.67,96.00,4324.21
"010328409","01","5","05087","TOWN BRANCH APTS LP","301 AMBER ST",,,"HUNTSVILLE","AR","72740",24,0,0,18,18,9,0,0,0,0,0,0,0,0,25,0,2,19,0,0,0,3,0,0,14592.29,175.00,0.00,13405.08
"034528256","01","2","37181","WICKFORD APARTMENTS","250 S BECKFORD DRIVE",,,"HENDERSON","NC","27536",71,0,0,34,3,6,12,0,23,0,70,2,0,0,2,0,9,62,0,0,0,0,0,0,13357.56,1484.20,0.00,5503.88
"042748572","01","3","54041","WESTON COMMONS APTS 3021 E DUBLIN-","650 CRAIG ST","GEE LICK RUN ROAD",,"WESTON","WV","26452",51,0,0,30,19,0,32,0,0,0,1,0,0,0,51,0,5,37,0,0,0,9,0,0,11832.65,281.15,0.00,11166.69
"476907714","02","9","53045","SARATOGA SPRINGS","1100 N 12TH STREET",,,"SHELTON","WA","98584",42,11,0,23,24,22,0,0,0,4,0,1,0,0,38,0,10,23,0,0,0,7,2,0,13135.70,185.40,95.10,11825.60
"476907714","04","2","53045","ASHFORD I & II","NE 170 HWY 300"," "," ","BELFAIR","WA","98528",51,14,0,32,31,38,0,0,0,0,2,2,0,0,47,1,17,27,0,0,0,7,0,0,14340.19,1945.57,111.57,11865.38
"476907714","01","7","53067","KILLION COURT","405 NW KILLION RD"," "," ","YELM","WA","98597",21,1,0,16,15,10,0,0,0,0,0,0,0,0,21,0,1,19,0,0,0,1,0,0,14793.20,0.00,24.00,14373.40
"340359300","01","3","48073","HERITAGE SQUARE APTS","1308 JACKSONVILLE SQUARE DR",,,"JACKSONVILLE","TX","75766",40,0,0,28,11,22,3,2,4,0,12,1,0,0,27,0,4,25,0,0,0,11,0,0,14179.18,1304.21,0.00,10220.42
"439190089","01","8","48073","HERITAGE PLACE APTS","1220 HERITAGE DR",,,"JACKSONVILLE","TX","75766",41,0,0,28,22,26,12,0,2,0,10,1,0,0,30,0,0,29,0,0,0,12,0,0,12167.16,0.00,0.00,11828.24
"101431688","01","6","48073","CREEKSIDE VILLAGE","1501 S BOLTON ST",,,"JACKSONVILLE","TX","75766",46,5,0,19,9,17,3,4,9,0,29,1,0,0,20,0,11,15,0,0,0,20,0,0,14119.55,301.13,0.00,6774.84
"134242959","02","2","39087","VILLAGE SQUARE TWN HOUSES","301 3RD STREET EAST"," "," ","SOUTH POINT","OH","45680",40,0,0,19,12,12,0,0,5,0,0,0,0,0,42,0,2,38,0,0,0,0,0,0,12053.54,218.57,0.00,8991.68
"154237913","01","9","31173","TOWNE CENTRE APT .","303 MCCABE ST",,,"PENDER","NE","68047",13,0,0,10,12,8,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,1,0,0,13474.73,5.27,0.00,13469.27
"050370882","01","3","47049","FENTRESS OAKS APARTMENTS","428 LAWSON ST.",,,"JAMESTOWN","TN","38556",44,0,0,22,4,10,0,1,13,1,0,0,0,0,43,0,0,44,0,0,0,0,0,0,7926.37,525.20,16.67,5055.97
"825327431","01","2","47073","CHEROKEE SQUARE APARTMENTS","2013 BROWN DR",,,"ROGERSVILLE","TN","37857",50,0,0,25,4,10,0,0,17,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,9291.90,974.79,76.55,4788.93
"451372631","01","2","47165","CLEARVIEW APTS","3318 HIGHWAY  31 WEST"," "," ","WHITE HOUSE","TN","37188",51,2,0,34,39,13,0,0,0,0,5,0,0,0,48,0,4,47,0,0,0,0,0,0,14732.71,87.50,0.00,14643.94
"498975788","01","9","47173","CEDARS APARTMENTS","264 MAIN STREET"," "," ","MAYNARDVILLE","TN","37807",40,2,0,34,23,17,0,1,0,0,0,0,0,0,40,0,2,37,0,0,0,1,0,0,12518.98,7.80,0.00,12416.83
"478515220","01","6","47035","BEVERLY HILLS APARTMENTS","50 BEVERLY HILLS CIRCLE"," "," ","CROSSVILLE","TN","38555",47,0,0,30,29,13,0,0,2,0,1,0,0,0,46,0,0,47,0,0,0,0,0,0,12371.07,0.00,0.00,12135.39
"409944042","02","2","48491","HVM CEDAR PARK","1507 CEDAR PARK DR","601 DORIS DRIVE",,"CEDAR PARK","TX","78613",129,26,1,47,24,12,0,41,48,1,15,3,0,1,113,0,102,25,0,0,0,2,0,0,24658.48,1300.12,0.00,8674.22
"611095795","02","2","47029","SUNCREST APARTMENTS","261 SUNCREST WAY",,,"NEWPORT","TN","37821",50,1,0,27,12,12,0,2,15,1,10,0,0,0,41,0,2,48,0,0,0,0,0,0,11804.06,558.25,113.63,7521.06
"847780265","01","2","47083","SHAMROCK APARTMENTS","11 SHAMROCK DRIVE"," "," ","ERIN","TN","37061",46,0,0,29,26,17,0,0,2,0,2,0,0,0,44,0,0,46,0,0,0,0,0,0,12625.70,0.00,0.00,12624.08
"715252388","01","9","47177","PARTRIDGE MEADOWS APARTMENTS","460 ORIOLE DR",,,"MCMINNVILLE","TN","37110",92,0,0,33,5,12,0,22,42,0,11,0,0,0,86,0,0,92,0,0,0,0,0,0,9049.51,803.41,0.00,3694.78
"342305934","01","4","47159","CREEKWOOD APARTMENTS","115 BRADFORD PLACE",,,"CARTHAGE","TN","37030",42,0,0,25,16,4,0,0,9,0,6,3,0,0,35,0,0,42,0,0,0,0,0,0,13110.56,320.81,127.13,8008.38
"587911413","01","1","23021","NORTH VIEW APTS","185 SUMMER ST.",,,"DOVER-FOXCROFT","ME","04426",27,0,0,13,19,13,4,2,0,1,0,2,0,0,27,0,0,27,0,0,0,0,0,0,14075.58,301.92,0.00,12417.33
"882752559","04","4","41005","HOLIDAY GARDEN SANDY APARTMENTS","39665 EVANS ST",,,"SANDY","OR","97055",31,0,0,21,15,3,17,1,0,0,0,2,0,0,34,0,0,31,0,0,0,0,0,0,11883.37,39.11,0.00,10746.00
"478837583","01","1","33009","THE VILLAGE AT CRAFTS HILL","1 PINE TREE & 1 BEECHWOOD LANE",,,"W. LEBANON","NH","03784",181,1,2,66,24,14,3,4,67,5,3,1,0,0,182,0,14,162,0,0,0,5,0,0,18849.17,959.40,936.54,6994.51
"882752559","01","9","41033","HOLIDAY GARDEN GRANTS PASS APTS.","1051 E PARK ST",,,"GRANTS PASS","OR","97527",129,2,0,87,93,7,29,4,0,0,2,2,0,1,129,0,2,106,0,0,0,21,0,0,12810.04,537.90,0.00,12118.59
"498815817","01","2","10005","CHANDLER HEIGHTS II","2 CHANDLER STREET"," "," ","SEAFORD","DE","19973",86,0,0,23,1,3,0,0,57,0,83,0,0,0,17,0,6,76,0,0,0,4,0,0,19635.96,1313.04,404.50,1906.00
"479215868","02","8","18159","TIPTON MANOR","211 E SOUTH ST",,,"TIPTON","IN","46072",27,0,0,15,5,8,0,0,5,0,0,0,0,2,25,0,1,26,0,0,0,0,0,0,10688.86,0.00,198.29,7239.57
"400989963","01","2","06019","GARDEN VALLEY I","22701 DAVIDSON DRIVE",,,"SAN JOAQUIN","CA","93660",210,0,0,56,11,5,0,226,115,0,0,0,0,0,236,0,0,210,0,0,0,0,0,0,12209.01,2384.45,2522.82,1868.63
"347719978","01","1","06047","GUSTINE GARDENS APT","394 WALLIS AVE."," "," ","GUSTINE","CA","95322",38,0,0,20,29,12,0,9,2,0,1,0,0,0,39,3,0,38,0,0,0,0,0,0,14054.06,0.00,0.00,12782.33
"002687180","01","8","06087","LINCOLN SQUARE","1202 LINCOLN STREET",,,"WATSONVILLE","CA","95076",72,1,0,6,6,4,0,108,21,0,0,0,0,0,108,0,34,33,0,5,0,0,0,0,53230.00,16145.44,0.00,2089.67
"062163224","01","1","06099","OAKDALE APTS","30 NORTH LEE AVENUE"," "," ","OAKDALE","CA","95361",89,2,1,35,8,19,0,20,33,3,4,5,0,2,87,0,5,84,0,0,0,0,0,0,15416.63,1085.03,1651.50,6114.00
"815236777","01","2","39007","ANDOVER APTS C/O RLJ MGMT","500 GATES STREET"," "," ","ANDOVER","OH","44003",72,18,0,41,34,1,18,1,7,1,1,0,0,0,71,0,22,47,0,0,0,0,3,0,13911.02,363.73,0.00,11808.10
"105490229","01","5","39079","APPLE HILL APTS","15 ORCHARD LANE",,,"JACKSON","OH","45640",81,3,0,25,9,10,0,0,28,0,2,0,0,1,80,0,28,37,0,0,0,10,6,0,17783.13,1558.05,0.00,5808.44
"479448165","01","9","06109","BLACKBERRY OAKS APT","801 LYONS BALD","MOUNTAIN ROAD",,"SONORA","CA","95370",42,0,0,28,29,17,0,1,0,0,0,1,0,0,41,0,0,42,0,0,0,0,0,0,14176.39,181.73,0.00,13795.15
"374917531","01","9","06113","WINTERS APTS","116 E BAKER ST",,,"WINTERS","CA","95694",109,1,0,31,16,8,2,100,27,0,0,5,0,0,109,8,5,100,0,0,4,0,0,0,17274.76,1147.43,412.00,4223.07
"382373184","01","8","21005","BRAYTON APARTMENTS","10 LYNN DRIVE",,,"LAWRENCEBURG","KY","40342",56,16,0,27,12,22,0,0,9,0,3,0,0,0,53,0,40,5,0,0,0,11,0,0,15310.50,486.23,0.00,7900.50
"024288010","02","2","21021","SHAKER POINT APTS","100 SHAKERPOINT DR",,,"DANVILLE","KY","40422",81,26,1,39,7,23,0,3,27,0,24,0,0,0,54,7,59,0,0,0,0,22,0,0,13654.37,262.61,107.22,6177.48
"225693682","01","1","21035","UNIVERSITY HEIGHTS","P O BOX 23860","3245 LOCH NESS DRIVE",,"LEXINGTON","KY","40517",40,0,0,22,3,16,0,2,13,0,4,0,0,0,37,0,3,37,0,0,0,0,0,0,9132.96,1082.21,86.00,6922.54
"189126039","02","2","21047","PEMBROKE APARTMENTS","128 WEST CHERRY ST",,,"PEMBROKE","KY","42266",38,0,0,19,3,5,0,8,14,0,16,0,0,0,23,0,1,37,0,0,0,0,0,0,9355.91,1502.43,0.00,3527.61
"158172664","01","8","21095","EASTBROOK STATION I","45 EASTBROOK STA"," "," ","HARLAN","KY","40831",78,0,0,32,2,11,0,0,18,0,9,0,0,0,80,0,1,77,0,0,0,0,0,0,4973.19,1032.05,0.00,3578.57
"081737802","01","7","21097","ROBYNWOOD APTS","106 GLENWOOD CT",,,"CYNTHIANA","KY","41031",67,6,0,42,35,33,0,0,5,0,6,0,0,1,61,0,15,19,0,0,0,33,0,0,13149.00,653.38,70.29,11143.91
"135971772","01","3","21103","LAKEVIEW APTS","17 DARLENE COURT",,,"CAMPBELLSBURG","KY","40011",34,0,0,19,5,13,0,0,11,0,3,1,0,0,36,0,0,0,34,0,0,0,0,0,13214.75,514.15,0.00,8424.25
"207480500","01","5","21107","MADISONVILLE APTS","1300 EASTSIDE LN",,,"MADISONVILLE","KY","42431",103,0,0,50,10,27,0,1,41,0,17,0,0,0,88,0,0,103,0,0,0,0,0,0,9082.98,1265.93,0.00,5202.12
"195684707","01","8","21113","WESTWOOD SQUARE","109 WICHITA DRIVE",,,"NICHOLASVILLE","KY","40356",96,19,0,32,9,6,0,2,38,0,14,0,0,0,78,5,84,0,0,0,0,12,0,0,20548.71,777.04,0.00,4762.20
"150827376","01","8","21119","HINDMAN HILLS APTS","42 HINDMAN HILLS RD"," "," ","HINDMAN","KY","41822",99,1,0,33,2,10,0,5,54,0,0,0,0,0,103,7,1,98,0,0,0,0,0,0,6553.64,2011.33,0.00,3047.22
"346283826","01","4","21157","CALVERT CITY APTS","P O BOX 23860","3245 LOCH NESS DRIVE",,"LEXINGTON","KY","40517",102,0,0,53,14,29,0,0,39,0,0,0,0,0,101,3,1,100,0,0,0,1,0,0,11327.90,1084.34,0.00,6063.68
"230646446","01","0","21165","FRENCHBURG APTS","40 FRENCHBURG CT",,,"FRENCHBURG","KY","40322",49,0,0,21,4,8,0,0,19,0,0,0,0,0,49,0,0,49,0,0,0,0,0,0,8060.33,1011.38,425.00,5604.00
"108340169","01","7","21187","ADAIR FAMILY APTS","119 E ADAIR STREET",,,"OWENTON","KY","40359",34,1,0,9,1,3,0,2,19,1,0,0,0,0,33,0,2,32,0,0,0,0,0,0,9481.55,1450.00,0.00,4190.64
"498314296","01","3","21187","ADAIR APARTMENTS","117 E. ADAIR STREET",,,"OWENTON","KY","40359",35,0,0,17,16,25,0,0,1,0,0,0,0,0,36,0,3,32,0,0,0,0,0,0,10733.61,480.97,0.00,9914.65
"297265485","02","2","21217","AIRVIEW APARTMENTS","710 HIGH PINE ST","OFFICE",,"CAMPBELLSVILLE","KY","42718",81,0,0,34,3,13,0,2,36,0,16,0,0,0,70,0,2,79,0,0,0,0,0,0,9523.64,1170.81,257.67,3728.56
"191012136","01","9","39097","LONDONERRY APTS","267 BOWMAN STREET",,,"LONDON","OH","43140",154,0,4,49,15,17,0,4,67,0,11,0,0,3,160,0,26,128,0,0,0,0,0,0,13272.00,684.41,303.77,4098.37
"308719439","01","5","54087","LYNNVIEW APARTMENTS","265 LYNN STREET"," "," ","SPENCER","WV","25276",36,0,0,19,9,0,7,0,11,0,0,0,0,0,37,0,0,33,0,0,0,3,0,0,9425.48,441.13,172.70,7830.78
"149908795","01","5","06019","PARLIER GARDEN APTS","1105 TULARE",,,"PARLIER","CA","93648",47,0,0,21,45,11,0,52,2,0,0,0,0,0,56,0,4,43,0,0,0,0,0,0,13588.60,199.50,0.00,11630.05
"020258132","02","2","06061","VALLE VISTA APTS","1675 FIRST STREET"," "," ","LINCOLN","CA","95648",73,0,0,26,14,10,0,53,23,0,0,7,0,9,68,0,1,65,0,0,0,7,0,0,17460.93,1703.45,288.20,6902.39
"000325444","01","3","39045","LAKELAND TOWNHOMES","2121 REFUGEE ROAD",,,"MILLERSPORT","OH","43046",46,1,1,19,8,6,0,0,15,0,5,0,0,0,17,26,8,26,0,0,0,12,0,0,13415.71,689.96,144.50,6958.63
"494680438","01","7","06065","CHERRYWOOD MANOR SR","977 CHERRY AVE",,,"BEAUMONT","CA","92223",32,0,0,20,28,0,4,15,0,0,0,0,0,0,31,1,0,32,0,0,0,0,0,0,13571.72,0.00,0.00,13308.10
"837219605","01","9","06071","SAGEWOOD MANOR APTS","6215 OCOTILLO DR."," "," ","TWENTYNINE PALM","CA","92277",68,0,0,46,42,1,22,10,0,2,14,0,0,1,59,0,0,66,0,0,0,2,0,0,12817.32,26.62,0.00,12468.86
"780624872","07","4","41065","HERITAGE HEIGHTS","1324 WEST 10TH STREET",,,"THE DALLES","OR","97058",84,0,0,7,4,0,0,88,41,0,0,0,0,0,90,0,0,84,0,0,0,0,0,0,10901.70,0.00,0.00,590.52
"470568511","01","7","40123","COTTAGE LANE FAMILY RESIDENCES, LP","1305 NADINE DR"," "," ","ADA","OK","74820",64,4,0,41,27,2,23,1,6,5,0,6,0,1,62,0,5,3,47,1,0,8,0,0,12502.96,359.10,89.52,10483.20
"012924728","01","4","50027","BLACK RIVER OVERLOOK C/O STEWART PROP MG","146 RUBLEE LANE",,,"LUDLOW","VT","05149",44,2,0,17,3,3,1,0,16,0,4,3,0,0,39,0,3,0,38,0,0,3,0,0,18820.37,1910.68,557.05,4745.32
"050408956","02","2","32005","KINGSBURY VILLAGE APT","1770 PINEWOOD DR","OFFICE",,"MINDEN","NV","89423",64,6,0,22,15,0,7,14,11,0,0,1,0,0,67,0,23,24,0,0,0,17,0,0,20963.74,1061.79,147.53,9148.59
"356061929","01","3","06107","EL MONTE WEST APTS","999 W. EL MONTE WAY"," "," ","DINUBA","CA","93618",104,6,0,25,5,2,0,97,49,2,1,1,0,0,100,0,27,54,0,0,0,23,0,0,21281.21,1781.97,1544.84,3579.16
"435894440","01","5","33009","HIGHLAND APTS","3 WHITE MOUNTAIN COURT",,,"ASHLAND","NH","03217",25,0,0,21,20,3,4,0,0,0,0,0,0,0,26,0,0,24,0,0,0,1,0,0,16656.25,664.13,13.50,14059.04
"189124800","02","2","02261","CORDOVA MEWS APARTMENTS","401 ORCA AVE",,,"CORDOVA","AK","99574",23,0,0,14,7,4,0,4,2,2,1,4,0,0,17,0,0,23,0,0,0,0,0,0,20966.26,3598.53,1232.21,5971.89
"085495109","01","4","39095","HIGHPOINT COMMONS RETIREMENT VLG","HIGHPOINT COMMONS","10845 CABLE AVENUE",,"WHITEHOUSE","OH","43571",25,0,0,14,18,9,0,0,1,0,2,0,0,0,24,0,4,21,0,0,0,0,0,0,15607.48,91.65,0.00,15205.91
"239900493","01","3","37037","BELLEMONT POINTE APTS, LLC","121 LOWES DR",,,"PITTSBORO","NC","27312",155,0,0,61,17,8,10,4,55,2,124,4,0,0,38,0,5,150,0,0,0,0,0,0,15249.48,1324.62,38.79,5531.93
"273419564","01","3","51079","BAILEY COURT","40 VILLAGE RD",,,"STANARDSVILLE","VA","22973",53,15,0,16,8,0,8,1,4,0,15,0,0,0,34,0,43,0,0,1,0,9,0,0,22520.03,1301.59,142.34,7004.07
"692592222","01","8","06041","POINT REYES CHEESE CO","14700 HIGHWAY 1",,,"POINT REYES STA","CA","94956",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00
"258839130","01","5","20091","GARDNER ESTATES","130 E MADISON ST"," "," ","GARDNER","KS","660301700",30,0,0,18,9,10,0,0,7,0,4,0,0,0,30,0,4,25,0,0,0,1,0,0,15795.41,1175.86,0.00,8578.32
"226451019","01","0","24011","FEDERALSBURG SQ APT","701 ROUTZAHN LN",,,"FEDERALSBURG","MD","21632",153,4,0,67,17,24,0,4,62,0,117,3,0,1,41,0,5,140,0,1,0,7,0,0,13214.80,662.35,1040.97,3582.75
"038788846","01","7","12109","SOUTHERN VILLAS","52 SUNRISE BLVD",,,"ST AUGUSTINE","FL","32084",65,0,0,43,58,5,3,4,0,0,8,0,0,0,60,0,0,0,65,0,0,0,0,0,14173.80,0.00,0.00,13444.66
"192509400","01","7","27103","MAPLEWOOD APTS","1320 N 5TH ST"," "," ","ST PETER","MN","56082",81,2,0,21,4,2,0,0,33,0,87,0,0,1,7,0,13,29,0,0,0,26,13,0,20859.38,434.24,759.72,1943.79
"176200553","01","4","26029","LAKE HARBOR APTS","537 PETOSKEY AVE"," "," ","CHARLEVOIX","MI","49720",40,0,0,18,3,5,0,0,13,0,0,0,0,0,41,0,1,39,0,0,0,0,0,0,10837.38,353.71,0.00,4755.08
"176200553","02","6","26113","WEST CREEK TERRACE","100 E. ELM STREET",,,"MCBAIN","MI","49657",31,0,0,12,4,5,0,2,9,0,0,0,0,0,31,0,0,31,0,0,0,0,0,0,13137.63,1124.42,26.53,5332.89
"013697782","01","8","05021","PINEWOOD I&II APTS.","308 ELM STREET"," "," ","CORNING","AR","72422",24,0,0,14,14,10,0,0,0,0,0,0,0,0,24,0,2,21,0,0,0,1,0,0,12278.41,0.00,0.00,11998.73
"085620595","02","1","17099","SOMONAUK GARDEN APT","405 W. LASALLE STREET",,,"SOMONAUK","IL","60552",28,0,0,14,26,2,0,0,0,0,0,0,0,0,29,0,5,23,0,0,0,0,0,0,22324.79,0.00,0.00,21651.92
"208820715","01","9","39089","HEBRON HEIGHTS APTS","130 BROADWAY STREET"," "," ","HEBRON","OH","43025",71,4,1,34,13,13,0,0,18,0,0,0,0,0,76,0,24,44,0,0,0,3,0,0,16511.04,1525.52,0.00,5827.78
"491861507","01","2","05077","FOSTER COLLIER GORDON MANOR","100 SARAH SAULS DR"," "," ","MARIANNA","AR","72360",92,0,0,26,2,7,0,1,47,0,81,0,0,0,7,0,0,0,92,0,0,0,0,0,7654.94,872.61,27.00,3915.06
"245082186","01","2","26149","ENCHANTED GLEN LDHA","466 SOUTH BURR OAK RD",,,"COLON","MI","49040",73,5,0,22,11,0,12,3,7,0,2,0,0,0,69,0,33,40,0,0,0,0,0,0,16566.24,1045.44,0.00,8135.82
"223532625","01","1","39117","CARDINGTON PLACE APTS","222 LINCOLN CT",,,"CARDINGTON","OH","43315",73,2,1,21,1,15,0,1,30,0,2,0,0,0,45,33,14,48,0,0,0,11,0,0,16766.93,1254.03,0.00,4949.38
"882752559","03","2","41029","HOLIDAY GARDEN TALENT APARTMENTS","220 HOLIDAY LN."," "," ","TALENT","OR","97540",58,4,0,37,46,0,12,1,0,0,0,1,0,2,55,0,5,39,0,0,0,14,0,0,16239.16,716.07,0.00,14902.05
"530958168","01","7","24047","BAY TERRACE APTS","517 BAY STREET"," "," ","BERLIN","MD","21811",99,0,0,30,4,9,2,0,52,0,100,0,0,0,10,0,0,0,99,0,0,0,0,0,21262.63,2872.81,596.25,4066.84
"084473254","01","1","04017","RODEO COURT APARTMENTS","40 RODEO DR",,,"LAKESIDE","AZ","85929",71,0,0,26,11,12,0,41,31,0,1,11,0,0,60,0,3,68,0,0,0,0,0,0,11597.88,1371.44,0.00,4863.97
"380112227","02","2","49037","JUNIPER VILLAGE","120 E 100 S",,,"BLANDING","UT","84511",12,0,0,6,7,0,5,2,0,0,0,7,0,1,5,0,0,12,0,0,0,0,0,0,12151.08,0.00,0.00,12151.00
"495187159","01","2","04009","SUNSHINE VALLEY APARTMENTS","1901 20TH AVE"," "," ","SAFFORD","AZ","85546",77,0,0,51,41,53,2,32,6,2,0,0,0,0,78,0,0,73,0,0,0,4,0,0,12188.01,6.91,28.94,11766.07
"358868102","02","2","26161","MAPLE HEIGHTS APT","260 MAPLE RD"," "," ","SALINE","MI","48176",64,26,0,36,15,0,11,7,9,2,2,0,0,0,65,0,49,13,0,0,0,2,0,0,20150.98,1838.43,41.09,7547.83
"007451937","01","0","04015","BRIARWOOD APARTMENTS","2080 MOYO DR"," "," ","LAKE HAVASU","AZ","86403",59,0,0,33,30,45,0,1,1,1,2,1,0,0,56,0,0,59,0,0,0,0,0,0,12557.82,372.57,0.00,11829.30
"292801308","01","0","37139","WOODSTOCK I APARTMENTS","1401 WALKER AVENUE"," "," ","ELIZABETH CITY","NC","27909",239,3,0,103,28,5,5,0,93,3,220,1,0,0,35,0,63,176,0,0,0,0,0,0,17671.07,1641.32,0.00,3903.58
"417125789","01","2","37139","WOODSTOCK II APARTMENTS","1401 WALKER AVENUE"," "," ","ELIZABETH CITY","NC","27909",83,0,0,42,17,1,6,1,25,0,70,0,0,0,19,0,0,83,0,0,0,0,0,0,16265.98,692.98,46.21,5414.23
"432581545","01","1","37139","WOODSTOCK III APARTMENTS","1401 WALKER AVENUE"," "," ","ELIZABETH CITY","NC","27909",56,0,0,35,25,0,5,0,9,0,36,0,0,0,26,0,0,56,0,0,0,0,0,0,14253.80,0.00,0.00,7335.53
"012671917","01","4","06045","HOLLY HEIGHTS I&II","77 HOLLY STREET"," "," ","WILLITS","CA","95490",108,8,2,35,8,0,6,42,31,3,1,4,0,0,125,0,16,18,64,0,0,0,10,0,13684.98,887.88,907.20,4584.13
"090162339","01","1","06115","ALBERTA GARDENS","6024 ALBERTA AVE"," "," ","MARYSVILLE","CA","95901",86,2,0,38,9,4,3,13,28,0,14,0,0,2,85,0,5,81,0,0,0,0,0,0,13249.78,648.07,1700.53,7040.13
"419331999","02","4","45007","VILLAGE SQUARE MORROW REALTY CO IN"," 115 SHIRLEY ST."," "," ","PENDLETON","SC","29670",40,0,0,31,36,19,0,0,0,0,11,0,0,0,30,0,0,40,0,0,0,0,0,0,13320.10,350.98,0.00,12932.30
"146417798","01","8","06065","MANZANITA GARDEN","537 N. RAMONA BLVD.",,,"SAN JACINTO","CA","92583",69,0,0,25,9,9,0,32,23,0,27,2,0,0,47,0,0,68,0,0,0,1,0,0,14511.51,387.91,1363.20,6888.91
"309748186","04","6","17165","ELDORADO PROPERTIES","1150 JEFFERSON ST",,,"ELDORADO","IL","62930",26,3,0,19,19,9,0,0,0,0,0,0,0,0,28,0,3,23,0,0,0,0,0,0,12676.54,145.38,0.00,12529.31
"059541112","01","2","22097","OPELOUSAS POINT APT","1407 GARLAND AVE",,,"OPELOUSAS","LA","70570",44,0,0,25,14,30,0,0,2,0,37,0,0,0,8,0,0,44,0,0,0,0,0,0,10048.88,0.00,34.86,9825.50
"162807892","01","1","22097","OPELOUSAS MANOR APT","410 W GROLEE ST",,,"OPELOUSAS","LA","70570",35,0,0,23,25,15,0,0,0,0,27,1,0,0,8,0,0,35,0,0,0,0,0,0,11695.68,9.68,0.00,11286.81
"392103848","01","8","22097","OPELOUSAS VILLA APT","1211 GARLAND AVE",,,"OPELOUSAS","LA","70570",31,0,0,18,14,19,0,0,0,0,28,0,0,0,3,0,0,31,0,0,0,0,0,0,10166.97,153.32,0.00,9952.13
"232647034","02","2","13163","FOREST VIEW APTS","622 MARTIN LUTHER KING JR BLVD",,,"WADLEY","GA","30477",71,0,0,32,7,11,0,0,34,0,74,0,0,0,0,0,0,71,0,0,0,0,0,0,13510.94,1480.11,133.71,4348.40
"293607629","01","2","45021","BLACKSBURG TERRACE","208 W. CAROLINA ST."," "," ","BLACKSBURG","SC","29702",32,0,0,24,20,18,0,0,0,0,7,0,0,0,25,0,0,32,0,0,0,0,0,0,12965.31,1003.31,0.00,11652.19
"292210810","01","0","45035","WINFIELD APTS","129 BOWMAN ST"," "," ","HARLEYVILLE","SC","29448",63,2,0,28,8,4,7,0,25,0,68,0,0,0,0,0,4,59,0,0,0,0,0,0,11395.32,2228.24,59.65,5862.53
